aes,wmo,id,name,instr,prov,lon,lat,elev,tz_correct,h_bul,s_bul,hly,syn,tmm,ua,useindex,agency,the_geom
7663,7663,CCCC,ROQUEMONT,   SFC,QC,-69.675,50.792,637,-5,none,none,-,-,-,-,7663,SOPFEU,01010000208A0F00002B32153DF95B3A413BD710F8C3B22041
7664,7664,CCCC,TOULNOUSTOUC,   SFC,QC,-67.736,50.709,332,-5,none,none,-,-,-,-,7664,SOPFEU,01010000208A0F0000E6645726B8503C41086839AED61B2241
7667,7667,CCCC,LAC LOUISE,   SFC,QC,-68.824,50.662,416,-5,none,none,-,-,-,-,7667,SOPFEU,01010000208A0F0000A4A36EB075483B418A95AEF54D032141
7668,7668,CCCC,LAC BARDOUX,   SFC,QC,-67.829,51.111,501,-5,none,none,-,-,-,-,7668,SOPFEU,01010000208A0F0000BC8869BCA5F13B41789A711C73422341
7669,7669,CCCC,RENE LEVASSEUR,   SFC,QC,-68.841,51.283,556,-5,none,none,-,-,-,-,7669,SOPFEU,01010000208A0F0000658517C712D93A410D1B619EBEEA2241
7671,7671,CCCC,MOISIE,   SFC,QC,-66.088,50.573,554,-5,none,none,-,-,-,-,7671,SOPFEU,01010000208A0F0000B392A2A404033E4162346D7083342341
7678,7678,CCCC,MINGAN,   SFC,QC,-64.226,50.272,10,-5,none,none,-,-,-,-,7678,SOPFEU,01010000208A0F0000713402A936044041A6572045681D2441
7679,7679,CCCC,SEPT-ILES,   SFC,QC,-66.25,50.217,52,-5,none,none,-,-,-,-,7679,SOPFEU,01010000208A0F000096DD33DE291E3E417763174A9CF82141
7682,7682,CCCC,VAUREAL,   SFC,QC,-62.431,49.349,114,-4,none,none,-,-,-,-,7682,SOPFEU,01010000208A0F0000BE858784B1404141FDF8E217933F2341
7685,7685,CCCC,JUPITER,   SFC,QC,-63.436,49.698,187,-4,none,none,-,-,-,-,7685,SOPFEU,01010000208A0F00009EB141A4F59F40412C7E719481362341
7712,7712,CCCC,NEMASKA,   SFC,QC,-76.133,51.688,254,-5,none,none,-,-,-,-,7712,SOPFEU,01010000208A0F00009CEBC812436E33413ED9C3B7B2C51D41
7713,7713,CCCC,EASTMAIN,   SFC,QC,-77.874,52.085,158,-5,none,none,-,-,-,-,7713,SOPFEU,01010000208A0F0000A37BB1328D8131414EBF263116501E41
7714,7714,CCCC,RIV. RUPERT,   SFC,QC,-75.441,51.521,290,-5,none,none,-,-,-,-,7714,SOPFEU,01010000208A0F0000A3A51788CA343441790B31D7E18F1D41
7716,7716,CCCC,PETIT OPINACA 2,   SFC,QC,-76.776,52.369,220,-5,none,none,-,-,-,-,7716,SOPFEU,01010000208A0F00008A4F74B8B976324183AED949C1B12041
7717,7717,CCCC,EASTMAIN 1,   SFC,QC,-75.988,52.193,245,-5,none,none,-,-,-,-,7717,SOPFEU,01010000208A0F0000C622A2D6625333416B81B1E9C8982041
7718,7718,CCCC,LAC AUNAUKASH,   SFC,QC,-75.438,52.688,313,-5,none,none,-,-,-,-,7718,SOPFEU,01010000208A0F0000628AE80DAD9D3341197CC3C9CA842241
7721,7721,CCCC,CHISASIBI,   SFC,QC,-78.543,53.722,45,-5,none,none,-,-,-,-,7721,SOPFEU,01010000208A0F0000AD2CA6E8D622304169650B4A29192441
7723,7723,CCCC,BARRAGE R. BOURASSA,   SFC,QC,-77.474,53.777,191,-5,none,none,-,-,-,-,7723,SOPFEU,01010000208A0F0000BB3A75432722314135AD2D26B6D52441
7724,7724,CCCC,LG3 TAIGA,   SFC,QC,-76.115,53.566,254,-5,none,none,-,-,-,-,7724,SOPFEU,01010000208A0F0000C0D8975E02873241590C773E7BEB2441
7726,7726,CCCC,LA SARCELLE 2,   SFC,QC,-76.594,52.669,220,-5,none,none,-,-,-,-,7726,SOPFEU,01010000208A0F0000BF82627EDA7F324166062086DCC32141
7727,7727,CCCC,WEMINDJI,   SFC,QC,-78.5,52.995,50,-5,none,none,-,-,-,-,7727,SOPFEU,01010000208A0F000046DBF8E3467D3041D256FD61B7C42141
7728,7728,CCCC,LG3 TA 10,   SFC,QC,-75.388,53.931,277,-5,none,none,-,-,-,-,7728,SOPFEU,01010000208A0F000079ED67E67B0833417285EBCE97832641
7729,7729,CCCC,RIV. KANAAUPSCOW,   SFC,QC,-76.156,54.242,189,-5,none,none,-,-,-,-,7729,SOPFEU,01010000208A0F0000526A5E9797283241A41879AA860E2741
7731,7731,CCCC,LG4 EST,   SFC,QC,-73.002,53.96,378,-5,none,none,-,-,-,-,7731,SOPFEU,01010000208A0F000073E4B235993E3541F69E43F6EC1D2841
7732,7732,CCCC,RIV. SAKAMI,   SFC,QC,-72.766,53.085,440,-5,none,none,-,-,-,-,7732,SOPFEU,01010000208A0F0000A67AA4E7E1F635413B628DC574862541
7733,7733,CCCC,FONTANGES,   SFC,QC,-71.18,54.555,469,-5,none,none,-,-,-,-,7733,SOPFEU,01010000208A0F0000BC15B040A38F36413F129570303B2B41
7734,7734,CCCC,LAC PUISSEAUX 2,   SFC,QC,-71.182,53.601,488,-5,none,none,-,-,-,-,7734,SOPFEU,01010000208A0F0000DBA57D1661243741AA03C61187432841
7735,7735,CCCC,LAC MADIGAN,   SFC,QC,-69.82,53.354,594,-5,none,none,-,-,-,-,7735,SOPFEU,01010000208A0F0000A09DA52F948E3841A246DAA5F1842841
7736,7736,CCCC,LAC RAIMBAULT,   SFC,QC,-68.357,53.196,625,-5,none,none,-,-,-,-,7736,SOPFEU,01010000208A0F0000189B2F2A66023A41415C3C0160322941
7738,7738,CCCC,BARRAGE VINCELOTTE,   SFC,QC,-72.513,54.337,446,-5,none,none,-,-,-,-,7738,SOPFEU,01010000208A0F0000D4B6F29DAC7A3541AE541807D8A02941
7739,7739,CCCC,LA GRANDE IV,   SFC,QC,-73.676,53.755,306,-5,none,none,-,-,-,-,7739,SOPFEU,01010000208A0F00007A6321E236BB3441692A178FB8062741
7741,7741,CCCC,RIV. EASTMAIN,   SFC,QC,-73.357,52.026,372,-5,none,none,-,-,-,-,7741,SOPFEU,01010000208A0F00002620287110FF3541E1D6125710C62141
7742,7742,CCCC,LAC CHASTRIER,   SFC,QC,-69.077,53.991,546,-5,none,none,-,-,-,-,7742,SOPFEU,01010000208A0F0000B65BA37CC8D13841FF4EEF45820E2B41
7743,7743,CCCC,LAC ROSSIGNOL,   SFC,QC,-73.789,52.685,405,-5,none,none,-,-,-,-,7743,SOPFEU,01010000208A0F0000B2ACE2893D3635417744E4B154912341
7744,7744,CCCC,LAC FALAISE,   SFC,QC,-68.243,54.264,551,-5,none,none,-,-,-,-,7744,SOPFEU,01010000208A0F0000D77D5AE2896239412A69DEE6BB8C2C41
7745,7745,CCCC,DE PONTOIS 2,   SFC,QC,-74.472,53.166,329,-5,none,none,-,-,-,-,7745,SOPFEU,01010000208A0F0000B396A5BC2C4C3441DF3A10D3D1A52441
7747,7747,CCCC,LAC PEPPLER,   SFC,QC,-67.645,52.347,803,-5,none,none,-,-,-,-,7747,SOPFEU,01010000208A0F0000C1A9239245413B418A4AAEE711332741
7748,7748,CCCC,RIV ASHUANIPI,   SFC,QC,-66.206,53.224,520,-4,none,none,-,-,-,-,7748,SOPFEU,01010000208A0F0000F921EE76FEF23B41A9E89D34501B2B41
7749,7749,CCCC,SCHEFFERVILLE,   SFC,QC,-66.805,54.803,521,-5,none,none,-,-,-,-,7749,SOPFEU,01010000208A0F000076D1AA3A84463A418A2B9676E2592F41
7751,7751,CCCC,RIV. MISASK,   SFC,QC,-72.38,52.566,424,-5,none,none,-,-,-,-,7751,SOPFEU,01010000208A0F00002CE96BB2E9A136419912C5D3CF292441
7752,7752,CCCC,LAC BOURINOT,   SFC,QC,-70.956,52.708,571,-5,none,none,-,-,-,-,7752,SOPFEU,01010000208A0F0000C043C0392CE737416990188C55A62541
7753,7753,CCCC,GORGE PROSPER 2,   SFC,QC,-74.593,52.169,337,-5,none,none,-,-,-,-,7753,SOPFEU,01010000208A0F0000DF87A9F68EB53441AE44D40CEC652141
7754,7754,CCCC,RIV. MOUCHALAGANE,   SFC,QC,-69.509,52.137,400,-5,none,none,-,-,-,-,7754,SOPFEU,01010000208A0F0000625890AEC9A33941D3471F9B0E012541
7758,7758,CCCC,LAC GRANDJEAN,   SFC,QC,-74.335,54.456,360,-5,none,none,-,-,-,-,7758,SOPFEU,01010000208A0F00006744B23A70BD33414C2664E074D22841
7759,7759,CCCC,LAC BENOIT,   SFC,QC,-71.11,51.532,549,-5,none,none,-,-,-,-,7759,SOPFEU,01010000208A0F00009834C13E4D7B3841A020B03324DC2141
7763,7763,CCCC,HART JAUNE,   SFC,QC,-67.904,51.785,483,-5,none,none,-,-,-,-,7763,SOPFEU,01010000208A0F00007D0F486D21673B410B69EEE667422541
7764,7764,CCCC,VALOIS,   SFC,QC,-68.984,51.681,648,-5,none,none,-,-,-,-,7764,SOPFEU,01010000208A0F00002CC9E70272713A4109A1F7FF81062441
7765,7765,CCCC,LAC PLETIPI,   SFC,QC,-70.066,51.819,538,-5,none,none,-,-,-,-,7765,SOPFEU,01010000208A0F0000A8E9D7562050394180AA04FA80922341
7766,7766,CCCC,LAC DESPINOLLES,   SFC,QC,-69.252,52.493,707,-5,none,none,-,-,-,-,7766,SOPFEU,01010000208A0F0000E8352ABB16A639417B88732B8A4F2641
7771,7771,CCCC,STE-MARGUERITE,   SFC,QC,-66.914,50.782,511,-5,none,none,-,-,-,-,7771,SOPFEU,01010000208A0F00003A168737A20F3D41DF5B5612D4122341
7772,7772,CCCC,NABISIPI,   SFC,QC,-62.511,50.839,308,-4,none,none,-,-,-,-,7772,SOPFEU,01010000208A0F0000189677F134994041D781B11F4F8E2741
7773,7773,CCCC,RIV. ST-JEAN,   SFC,QC,-64.169,50.914,224,-5,none,none,-,-,-,-,7773,SOPFEU,01010000208A0F0000582F0EAF2E953F4197186051E4162641
7774,7774,CCCC,DEUX  LOUTRES,   SFC,QC,-62.386,51.494,371,-4,none,none,-,-,-,-,7774,SOPFEU,01010000208A0F00000B4E5782D362404123DFE245F89B2941
7775,7775,CCCC,LAC FOUQUET,   SFC,QC,-66.911,51.522,727,-5,none,none,-,-,-,-,7775,SOPFEU,01010000208A0F0000E6C0EC5200883C41C7FEE9F279542541
7776,7776,CCCC,VIGNEAULT,   SFC,QC,-61.596,51.156,172,-4,none,none,-,-,-,-,7776,SOPFEU,01010000208A0F00000CBD61698FE340416482BF5F99722941
7777,7777,CCCC,LAC DUFRESNE,   SFC,QC,-65.601,51.215,871,-5,none,none,-,-,-,-,7777,SOPFEU,01010000208A0F000018DF9A239FFF3D41DA6E55F60E9B2541
7778,7778,CCCC,RIV. STE-MARGUERITE,   SFC,QC,-67.051,51.896,480,-5,none,none,-,-,-,-,7778,SOPFEU,01010000208A0F0000DD0BFA847E213C41E10E94AEC7572641
7779,7779,CCCC,LAC EON,   SFC,QC,-63.284,51.867,589,-4,none,none,-,-,-,-,7779,SOPFEU,01010000208A0F0000A3F3D16CA4A53F4191C2529316CC2941
7787,7787,CCCC,NATASHQUAN,   SFC,QC,-61.788,50.19,11,-4,none,none,-,-,-,-,7787,SOPFEU,01010000208A0F0000453974810D354141A1F8AD18566B2641
7789,7789,CCCC,HAVRE ST-PIERRE,   SFC,QC,-63.612,50.282,33,-4,none,none,-,-,-,-,7789,SOPFEU,01010000208A0F0000E1229AAE514E404180CE56C9CBC42441
7791,7791,CCCC,LAC CAUCHY,   SFC,QC,-60.671,50.701,286,-4,none,none,-,-,-,-,7791,SOPFEU,01010000208A0F000068AD10850E824141C949662365202941
7792,7792,CCCC,CHEVERY,   SFC,QC,-59.64,50.465,6,-4,none,none,-,-,-,-,7792,SOPFEU,01010000208A0F0000810D1C57A4154241A6600773B7992941
7793,7793,CCCC,LAC ROBERTSON,   SFC,QC,-59.221,51.191,227,-4,none,none,-,-,-,-,7793,SOPFEU,01010000208A0F00007C5C6BBA10F341413F62913F89262C41
7794,7794,CCCC,BLANC-SABLON,   SFC,QC,-57.188,51.443,37,-4,none,none,-,-,-,-,7794,SOPFEU,01010000208A0F0000975DE59B39BB4241A7BFFB0EBF342F41
7795,7795,CCCC,LAC DELAGE,   SFC,QC,-57.847,51.598,328,-4,none,none,-,-,-,-,7795,SOPFEU,01010000208A0F00009B5D0301135F4241DEE5DC7EECDE2E41
7801,7801,CCCC,NEMISCAU,   SFC,QC,-76.043,51.692,244,-5,none,none,-,-,-,-,7801,SOPFEU,01010000208A0F0000CD05039FC784334140F30A2280E81D41
7802,7802,CCCC,LA GRANDE RIV.,   SFC,QC,-77.696,53.627,195,-5,none,none,-,-,-,-,7802,SOPFEU,01010000208A0F0000172E18553BFD3041303740589B3B2441
7803,7803,CCCC,LA GRANDE III,   SFC,QC,-76.2,53.567,233,-5,none,none,-,-,-,-,7803,SOPFEU,01010000208A0F000018C9CFD329723241E5D321D2A6DF2441
7804,7804,CCCC,ROUYN,   SFC,QC,-78.833,48.2,301,-5,none,none,-,-,-,-,7804,SOPFEU,01010000208A0F0000FACF3341E4323241FA5A021E9FE7EE40
7805,7805,CCCC,POINTE NOIRE,   SFC,QC,-66.434,50.167,25,-5,none,none,-,-,-,-,7805,SOPFEU,01010000208A0F0000A625036F95F93D41116433062BA52141
7806,7806,CCCC,NICOLET,   SFC,QC,-72.65,46.217,7,-5,none,none,-,-,-,-,7806,SOPFEU,01010000208A0F000075E81821FC133A414C0562B29471BEC0
7807,7807,CCCC,ILES MADELEINE,   SFC,QC,-61.783,47.417,7,-4,none,none,-,-,-,-,7807,SOPFEU,01010000208A0F00006CB039F356624241A8AB3329D2851C41
7808,7808,CCCC,HEATH POINT,   SFC,QC,-61.701,49.083,3,-4,none,none,-,-,-,-,7808,SOPFEU,01010000208A0F0000BD2F656773B74141E4B94F6E67442341
7809,7809,CCCC,PETAWAWA,   SFC,QC,-77.317,45.95,130,-5,none,none,-,-,-,-,7809,SOPFEU,01010000208A0F0000FFCCD72D3DEB34419CE5718A953D02C1
7810,7810,CCCC,GATINEAU,   SFC,QC,-75.567,45.517,64,-5,none,none,-,-,-,-,7810,SOPFEU,01010000208A0F000067A79B4EBD263741E86717CB831803C1
7811,7811,CCCC,DORVAL,   SFC,QC,-73.75,45.467,31,-5,none,none,-,-,-,-,7811,SOPFEU,01010000208A0F0000172C4524474439410C1B945BE66EFCC0
7812,7812,CCCC,MIRABEL,   SFC,QC,-74.033,45.667,82,-5,none,none,-,-,-,-,7812,SOPFEU,01010000208A0F0000D46055A8C7D43841A9CD16C29002F9C0
7813,7813,CCCC,MONT ORFORD,   SFC,QC,-72.25,45.317,241,-5,none,none,-,-,-,-,7813,SOPFEU,01010000208A0F0000BCB8AE9D0F113B41D057C265C572F6C0
7814,7814,CCCC,SHERBROOKE,   SFC,QC,-71.683,45.434,241,-5,none,none,-,-,-,-,7814,SOPFEU,01010000208A0F0000836584058FA33B416F9E1CF04E10EFC0
7815,7815,CCCC,QUEBEC,   SFC,QC,-71.381,46.804,60,-5,none,none,-,-,-,-,7815,SOPFEU,01010000208A0F0000EAADCF1981203B41E96F05789CA5F540
7816,7816,CCCC,ROBERVAL,   SFC,QC,-72.184,48.434,179,-5,none,none,-,-,-,-,7816,SOPFEU,01010000208A0F000074BE74DFE344394108465EFA78F50C41
7817,7817,CCCC,MISTOOK,   SFC,QC,-71.718,48.601,113,-5,none,none,-,-,-,-,7817,SOPFEU,01010000208A0F00000B7A84E61BA9394153804E8F9D491041
7818,7818,CCCC,POINTE CLAVEAU,   SFC,QC,-70.117,48.267,4,-5,none,none,-,-,-,-,7818,SOPFEU,01010000208A0F0000EA3B2406CC8D3B41C4292870FADA1041
7819,7819,CCCC,GASPE,   SFC,QC,-64.484,48.783,33,-5,none,none,-,-,-,-,7819,SOPFEU,01010000208A0F000013B91C3687794041EA2A635B5FC31E41
7820,7820,CCCC,MONT-JOLI,   SFC,QC,-68.218,48.601,52,-5,none,none,-,-,-,-,7820,SOPFEU,01010000208A0F0000EABF9702BA4D3D418B3484A188561641
7821,7821,CCCC,BAIE-COMEAU,   SFC,QC,-68.201,49.134,22,-5,none,none,-,-,-,-,7821,SOPFEU,01010000208A0F0000A8533F4F76F33C416A675F9E25AC1941
7824,7824,CCCC,SAINT-LEONARD,   SFC,QC,-67.833,47.15,241,-4,none,none,-,-,-,-,7824,SOPFEU,01010000208A0F0000280167F438B93E41BE4232CB39190C41
7827,7827,CCCC,OTTAWA,   SFC,QC,-75.667,45.317,114,-5,none,none,-,-,-,-,7827,SOPFEU,01010000208A0F00001654C4A193233741F82A9950E30306C1
7828,7828,CCCC,PORT-MENIER,   SFC,QC,-64.3,49.833,53,-5,none,none,-,-,-,-,7828,SOPFEU,01010000208A0F0000E4C6242E3927404182FDB452C6B92241
7830,7830,CCCC,NORTH BAY,   SFC,QC,-79.417,46.367,371,-5,none,none,-,-,-,-,7830,SOPFEU,01010000208A0F0000A52479717B503241CA479AE5E6E301C1
7831,7831,CCCC,SUDBURY,   SFC,QC,-79.75,48.917,348,-5,none,none,-,-,-,-,7831,SOPFEU,01010000208A0F0000FADDF522CAE5304123FAE0521550FE40
7832,7832,CCCC,EARLTON,   SFC,QC,-79.75,48.167,243,-5,none,none,-,-,-,-,7832,SOPFEU,01010000208A0F0000054548BD4A333141AB5A01C100FFE440
7833,7833,CCCC,TIMMINS,   SFC,QC,-79.75,49.667,295,-5,none,none,-,-,-,-,7833,SOPFEU,01010000208A0F0000751C69CD80983041E049407344090941
7834,7834,CCCC,KAPUSKASING,   SFC,QC,-79.75,50.417,227,-5,none,none,-,-,-,-,7834,SOPFEU,01010000208A0F00003A8877156C4B3041D189CF2FE2711141
7835,7835,CCCC,MOOSONEE,   SFC,QC,-79.75,51.167,23,-5,none,none,-,-,-,-,7835,SOPFEU,01010000208A0F0000007EABAA12FD2F412865CD89F05B1641
7836,7836,CCCC,WASKAGANISH,   SFC,QC,-78.75,51.483,23,-5,none,none,-,-,-,-,7836,SOPFEU,01010000208A0F0000DCA2335FEFE23041DCAB679EBF741941
7837,7837,CCCC,EASTMAIN,   SFC,QC,-78.517,52.233,6,-5,none,none,-,-,-,-,7837,SOPFEU,01010000208A0F0000D6EBD51ED9CC3041A92E7B762A941E41
7838,7838,CCCC,WEMINDJI,   SFC,QC,-78.833,53.017,15,-5,none,none,-,-,-,-,7838,SOPFEU,01010000208A0F0000A10585EE92273041B1B2E0C236AB2141
8100467,71598,CWXS,                                      BAS+CARAQUET,   AU8,NB,-64.833,47.8,5,-4,swobml/cwxs,smcn35/cwao,G,H,@,-,598,MSC   ,01010000208A0F0000E76C6152C3AE40413C34F7348E171841
8100503,71574,CZBF,                                        BATHURST+A,   CON,NB,-65.75,47.633,59,-4,sacn61/czbf,smcn35/cwao,D,X,@,-,574,MSC   ,01010000208A0F0000947B6A93904640415500E3F1972C1541
8100593,71666,CABT,                                 BOUCTOUCHE+CDA+CS,   AU8,NB,-64.767,46.433,36,-4,swobml/cabt,smcn36/cwao,H,H,-,-,666,MSC   ,01010000208A0F000048BFC8F546404141D98F4DDCA8D60F41
8100885,71315,CZCR,                                       CHARLO+AUTO,   AU8,NB,-66.333,47.983,42,-4,swobml/czcr,smcn23/cwao,H,H,-,-,315,MSC   ,01010000208A0F00004A89F14F08B03F41754217EADC231641
8100989,71744,CACQ,                                     MIRAMICHI+RCS,   AU8,NB,-65.467,47.017,33,-4,swobml/cacq,smcn27/cwao,H,H,-,-,744,MSC   ,01010000208A0F0000F97F8CD842A84041C042F03A3CFE1141
8101201,71038,CADN,                                 DOAKTOWN+AUTO+RCS,   AU8,NB,-66.017,46.583,43,-4,swobml/cadn,smcn20/cwao,H,H,-,-,38,MSC   ,01010000208A0F00007FDFFCEC52884041C8BCD65F665D0C41
8101303,71590,CERM,                                        EDMUNDSTON,   AU8,NB,-68.317,47.417,154,-4,swobml/cerm,smcn35/cwao,H,H,-,-,590,MSC   ,01010000208A0F0000CD50FC1DF0053E41C211853C92930D41
8101505,71700,CYFC,                                FREDERICTON+INTL+A,   NCA,NB,-66.533,45.867,21,-4,sacn61/cyfc,smcn27/cwao,H,H,-,-,700,MSC   ,01010000208A0F000061921F0F2E86404118B9DC3A3E600141
8101507,710060,CWZF,                    FREDERICTON+AQUATIC+CENTRE+C/S,   AU8,NB,-66.65,45.967,8,-4,swobml/cwzf,xxxxxx/xxxx,-,-,@,-,-60,MSC   ,01010000208A0F00005400D4637B6C4041FA9543E67E210241
8101605,71668,CAFC,                                FREDERICTON+CDA+CS,   AU8,NB,-66.617,45.917,35,-4,swobml/cafc,smcn36/cwao,H,H,-,-,668,MSC   ,01010000208A0F0000985177D6CA7540417A5ED47AB7A50141
8101746,71191,CAFY,                                FUNDY+PARK+ALMA+CS,   AU8,NB,-64.95,45.6,43,-4,swobml/cafy,smcn31/cwao,G,H,@,-,191,MSC   ,01010000208A0F0000F03FA86FE77A4141917850DFE1DA0441
8101794,71701,CYCX,                                   GAGETOWN+AWOS+A,   AU5,NB,-66.45,45.833,51,-4,sacn49/cwao,smcn27/cwao,G,H,-,-,701,MSC   ,01010000208A0F000057DB95D0EB9440418F865F04DC4C0141
8101800,710021,CYCX,                                        GAGETOWN+2,   SFC,NB,-66.15,45.783,34,-4,sacn49/cwao,xxxxxx/xxxx,-,-,@,-,21,MSC   ,01010000208A0F000007FF3A5C43C340415DD2553A89F00141
8102326,71670,CAKC,                                     KOUCHIBOUGUAC,   AU8,NB,-65.017,46.783,21,-4,swobml/cakc,smcn36/cwao,-,-,-,-,670,MSC   ,01010000208A0F0000CE5E2915AAFB40411436160104841141
8103050,71719,CWMI,                                 MISCOU+ISLAND+AUT,   AU8,NB,-64.5,48.017,4,-4,swobml/cwmi,smcn04/cwao,H,H,-,-,719,MSC   ,01010000208A0F00001149B71D6CC4404186F9F90C481B1A41
8103200,71705,CYQM,                                         MONCTON+A,   CON,NB,-64.683,46.1,71,-4,sacn62/cyqm,smcn04/cwao,X,X,@,-,705,MSC   ,01010000208A0F00004F995DB7276D4141AC83ED797B240C41
8104201,71699,CWPE,                                  POINT+LEPREAU+CS,   AU8,NB,-66.45,45.067,6,-4,swobml/cwpe,smcn36/cwao,H,-,@,-,699,MSC   ,01010000208A0F0000835AAE6B2DDE4041695A29264B2DEF40
8104295,71634,CARP,                                         RED+PINES,   AU8,NB,-65.6,47.433,124,-4,swobml/carp,smcn26/cwao,H,H,-,-,634,MSC   ,01010000208A0F0000D9786ADEDF6D40419855496A8E421441
8104900,71609,CYSJ,                                      SAINT+JOHN+A,   FSS,NB,-65.883,45.317,109,-4,sacn62/cysj,smcn04/cwao,X,X,-,-,609,MSC   ,01010000208A0F000016240EF18B1541413437517E3CA1FA40
8104935,71607,CWSS,                                       ST.+STEPHEN,   AU8,NB,-67.25,45.217,26,-4,swobml/cwss,smcn04/cwao,H,H,-,-,607,MSC   ,01010000208A0F000093878168165F4041127F31020F47E940
8200,8200,CCCC,CHIGNECTO,   SFC,NS,-64.351,45.603,14,-4,none,none,-,-,-,-,8200,   DNR,01010000208A0F000049B6D971DCCC41411958AB15B88C0741
8200255,71920,CACP,                                        BACCARO+PT,   AU8,NS,-65.467,43.45,5,-4,swobml/cacp,smcn29/cwao,H,H,-,-,920,MSC   ,01010000208A0F000016EF59A4AE084241403366B65AF9EFC0
8200558,71403,CWBV,                                 BEAVER+ISLAND+AUT,   AU8,NS,-62.333,44.817,16,-4,swobml/cwbv,smcn03/cwao,H,H,-,-,403,MSC   ,01010000208A0F000054B0B8582A344341F0A64A6DFD6A0741
8200573,71329,CABB,                                     BEDFORD+BASIN,   AU7,NS,-63.633,44.7,4,-4,swobml/cabb,xxxxxx/xxxx,H,-,-,-,329,MSC   ,01010000208A0F00007C0F8641448D42416200147E0AA8FF40
8200574,71325,CABR,                                     BEDFORD+RANGE,   AU7,NS,-63.667,44.75,10,-4,swobml/cabr,xxxxxx/xxxx,H,-,-,-,325,MSC   ,01010000208A0F00004A33F54650834241008E0DFC48470041
8200604,71988,CWVU,                                      BRIER+ISLAND,   AU8,NS,-66.35,44.283,16,-4,swobml/cwvu,smcn39/cwao,H,-,-,-,988,MSC   ,01010000208A0F0000CBC79BC6C1374141620B282BC998C8C0
8200774,71415,CWBK,                                 CARIBOU+POINT+AUT,   AU8,NS,-62.683,45.767,2,-4,xxxxxx/xxxx,smcn24/cwao,H,H,-,-,-415,MSC   ,01010000208A0F0000E7FA1A9D339E42412813D2B890961041
8201,8201,CCCC,COXHEATH,   SFC,NS,-60.275,46.106,75,-4,none,none,-,-,-,-,8201,   DNR,01010000208A0F0000CED35E8C0AB843419ED908D781681841
8201390,71317,CZDB,                                            DEBERT,   AU8,NS,-63.467,45.417,38,-4,swobml/czdb,smcn23/cwao,H,H,-,-,317,MSC   ,01010000208A0F000062D5BBBA0259424194DCAE55B14E0941
8201969,73030,CWZQ,                                       GRAND+ETANG,   AU8,NS,-61.05,46.55,13,-4,swobml/cwzq,smcn20/cwao,H,-,-,-,30,MSC   ,01010000208A0F0000AD52C7C2D520434185F62541BC201941
8202,8202,CCCC,EAST_KEMPTVILLE,   SFC,NS,-65.778,44.08,103,-4,none,none,-,-,-,-,8202,   DNR,01010000208A0F0000C1732632809D4141872F993232EDC8C0
8202000,71397,CYZX,                                       GREENWOOD+A,   WOD,NS,-64.917,44.983,28,-4,sacn31/cwao,smcn03/cwao,X,X,@,-,397,MSC   ,01010000208A0F00001AFB6DBC6EBD41417478CF4FA2DBFA40
8202240,71328,CAHD,                                  HALIFAX+DOCKYARD,   AU7,NS,-63.583,44.65,4,-4,swobml/cahd,xxxxxx/xxxx,H,-,-,-,328,MSC   ,01010000208A0F000005960F5B749942414B97268604E8FE40
8202250,71395,CYHZ,                         HALIFAX+STANFIELD+INT'L+A,   FSS,NS,-63.5,44.883,145,-4,sacn62/cyhz,smcn33/cwao,D,X,@,-,395,MSC   ,01010000208A0F000038F70378828C4241E49B2CAFB2AC0241
8202252,71326,CAHK,                                  HALIFAX+KOOTENAY,   AU7,NS,-63.55,44.583,52,-4,swobml/cahk,xxxxxx/xxxx,H,H,-,-,326,MSC   ,01010000208A0F0000BB6B936213A5424117CDC0549895FD40
8202255,71327,CAHW,                              HALIFAX+WINDSOR+PARK,   AU7,NS,-63.617,44.65,51,-4,swobml/cahw,xxxxxx/xxxx,H,-,-,-,327,MSC   ,01010000208A0F000062E46D18BA9442411A8BFCB59C96FE40
8202318,71419,CWRN,                                   HART+ISLAND+AUT,   AU8,NS,-60.983,45.35,8,-4,swobml/cwrn,smcn24/cwao,H,H,-,-,419,MSC   ,01010000208A0F0000E395043B0EB04341836CC05EBD311241
8202502,71027,CXIB,                                INGONISH+BEACH+RCS,   AU7,NS,-60.4,46.667,10,-4,swobml/cxib,smcn20/cwao,H,H,-,-,27,MSC   ,01010000208A0F000067CCBA14FA674341ED4EC0D223641B41
8202592,71599,CWKG,                                      KEJIMKUJIK+1,   AU8,NS,-65.2,44.4,125,-4,swobml/cwkg,smcn35/cwao,H,H,-,-,599,MSC   ,01010000208A0F0000D84D3CA71ED0414159DE786A29EDE340
8202810,71671,CXKT,                                  KENTVILLE+CDA+CS,   AU7,NS,-64.483,45.067,49,-4,swobml/cxkt,smcn36/cwao,H,H,@,-,671,MSC   ,01010000208A0F0000CDD888BD52F14141554DE69E2E680041
8203,8203,CCCC,ECONOMY,   SFC,NS,-63.802,45.488,246,-4,none,none,-,-,-,-,8203,   DNR,01010000208A0F000067FC7CDBD4234241AEE10545A7A10841
8203210,719060,CXLB,                                         LUNENBURG,   AU8,NS,-64.3,44.367,4,-4,swobml/cxlb,xxxxxx/xxxx,H,-,-,-,9060,MSC   ,01010000208A0F000000A222B28B5242411479D200FA54F140
